#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2021,1,2,23,30,999,3,4,99,99,99,999,1023.4,13.9,999,11.3,99,99
2021,1,2,23,40,999,3.2,4.4,2.13,19.05,11.44,287,1023.4,13.9,999,11.2,99,99
2021,1,2,23,50,999,3.2,4.5,99,99,99,999,1023.5,13.9,999,11.2,99,99
2021,1,3,0,0,999,4,5.3,99,99,99,999,1023.7,13.9,999,11.2,99,99
2021,1,3,0,10,999,4.4,5.6,99,99,99,999,1023.7,13.9,999,11.1,99,99
2021,1,3,0,20,999,4.5,5.8,99,99,99,999,1023.6,13.8,999,11,99,99
2021,1,3,0,30,999,4.4,5.6,99,99,99,999,1023.5,13.9,999,11.1,99,99
2021,1,3,0,40,999,4.8,6.3,2.12,19.05,11.65,289,1023.4,13.8,999,11.1,99,99
2021,1,3,0,50,999,4.8,6,99,99,99,999,1023.4,13.7,999,11.1,99,99
2021,1,3,1,0,999,4.4,5.6,99,99,99,999,1023.3,13.7,999,11.1,99,99
2021,1,3,1,10,999,4.6,5.9,99,99,99,999,1023.5,13.6,999,11.1,99,99
2021,1,3,1,20,999,4.5,5.9,99,99,99,999,1023.4,13.6,999,11.1,99,99
2021,1,3,1,30,999,4.1,5.5,99,99,99,999,1023.4,13.6,999,11,99,99
2021,1,3,1,40,999,4.6,5.7,2.21,19.05,11.86,287,1023.5,13.5,999,10.9,99,99
2021,1,3,1,50,999,4.7,5.9,99,99,99,999,1023.7,13.6,999,11,99,99
2021,1,3,2,0,999,5.3,6.9,99,99,99,999,1023.8,13.5,999,10.9,99,99
2021,1,3,2,10,999,6,7.7,99,99,99,999,1023.8,13.5,999,10.9,99,99
2021,1,3,2,20,999,5.3,6.8,99,99,99,999,1023.7,13.4,999,10.7,99,99
2021,1,3,2,30,999,4.9,6.5,99,99,99,999,1023.5,13.5,999,10.8,99,99
2021,1,3,2,40,999,4.9,6.4,2.21,19.05,11.22,283,1023.5,13.5,999,10.8,99,99
2021,1,3,2,50,999,5.3,6.9,99,99,99,999,1023.6,13.5,999,10.7,99,99
2021,1,3,3,0,999,5.6,7.7,99,99,99,999,1023.5,13.5,999,10.7,99,99
2021,1,3,3,10,999,5.5,7.1,99,99,99,999,1023.4,13.5,999,10.6,99,99
2021,1,3,3,20,999,4.5,5.8,99,99,99,999,1023.4,13.5,999,10.6,99,99
2021,1,3,3,30,999,4.6,6.1,99,99,99,999,1023.4,13.4,999,10.5,99,99
2021,1,3,3,40,999,4.3,5.6,2.13,19.05,11.02,287,1023.4,13.4,999,10.4,99,99
2021,1,3,3,50,999,4.4,5.9,99,99,99,999,1023.3,13.5,999,10.6,99,99
2021,1,3,4,0,999,4.2,5.4,99,99,99,999,1023.4,13.5,999,10.7,99,99
2021,1,3,4,10,999,4.5,5.8,99,99,99,999,1023.4,13.5,999,10.7,99,99
2021,1,3,4,20,999,4.2,5.6,99,99,99,999,1023.3,13.5,999,10.7,99,99
2021,1,3,4,30,999,4.1,5.8,99,99,99,999,1023.4,13.5,999,10.7,99,99
2021,1,3,4,40,999,4.1,5.9,2.27,19.05,11.12,283,1023.5,13.5,999,10.7,99,99
2021,1,3,4,50,999,4.2,5.5,99,99,99,999,1023.5,13.6,999,10.8,99,99
2021,1,3,5,0,999,4.1,5.5,99,99,99,999,1023.5,13.6,999,10.9,99,99
2021,1,3,5,10,999,4.2,5.5,99,99,99,999,1023.5,13.6,999,10.9,99,99
2021,1,3,5,20,999,4.5,5.7,99,99,99,999,1023.6,13.6,999,10.9,99,99
2021,1,3,5,30,999,4.8,5.9,99,99,99,999,1023.6,13.7,999,11.1,99,99
2021,1,3,5,40,999,4.4,5.6,1.98,17.39,10.41,277,1023.6,13.7,999,11.1,99,99
2021,1,3,5,50,999,4.7,6,99,99,99,999,1023.6,13.7,999,11.2,99,99
2021,1,3,6,0,999,4.7,6,99,99,99,999,1023.7,13.8,999,11.4,99,99
2021,1,3,6,10,999,4.7,6.2,99,99,99,999,1023.7,13.7,999,11.3,99,99
2021,1,3,6,20,999,4.2,5.5,99,99,99,999,1023.6,13.8,999,11.4,99,99
2021,1,3,6,30,999,4.2,5.5,99,99,99,999,1023.6,13.9,999,11.5,99,99
2021,1,3,6,40,999,4.5,6.2,2.15,17.39,11.35,276,1023.5,13.9,999,11.4,99,99
2021,1,3,6,50,999,4.8,6.3,99,99,99,999,1023.5,13.8,999,11.1,99,99
2021,1,3,7,0,999,4.5,6,99,99,99,999,1023.3,13.9,999,11.2,99,99
2021,1,3,7,10,999,4.4,5.8,99,99,99,999,1023.4,13.9,999,11.3,99,99
2021,1,3,7,20,999,5.6,7.1,99,99,99,999,1023.6,14,999,11.4,99,99
2021,1,3,7,30,999,5.8,7.4,99,99,99,999,1023.7,14,999,11.4,99,99
2021,1,3,7,40,999,5.6,7,2.27,17.39,11.1,280,1023.7,13.9,999,11.3,99,99
2021,1,3,7,50,999,5.8,7.2,99,99,99,999,1023.6,13.9,999,11.3,99,99
2021,1,3,8,0,999,5.4,6.6,99,99,99,999,1023.6,14,999,11.4,99,99
2021,1,3,8,10,999,5.7,6.8,99,99,99,999,1023.6,13.9,999,11.2,99,99
2021,1,3,8,20,999,5.2,6.6,99,99,99,999,1023.6,13.9,999,11.1,99,99
2021,1,3,8,30,999,4.9,6.3,99,99,99,999,1023.5,14,999,11.3,99,99
2021,1,3,8,40,999,4.7,5.9,2.22,17.39,10.91,276,1023.5,13.9,999,11.2,99,99
2021,1,3,8,50,999,4.5,5.7,99,99,99,999,1023.5,13.9,999,11.2,99,99
2021,1,3,9,0,999,4.5,5.5,99,99,99,999,1023.5,14,999,11.4,99,99
2021,1,3,9,10,999,4.3,5.6,99,99,99,999,1023.4,14,999,11.5,99,99
2021,1,3,9,20,999,4.3,5.5,99,99,99,999,1023.4,14,999,11.5,99,99
2021,1,3,9,30,999,4,5,99,99,99,999,1023.4,13.9,999,11.2,99,99
2021,1,3,9,40,999,3.1,4.5,2,17.39,10.54,278,1023.4,13.9,999,11,99,99
2021,1,3,9,50,999,2.8,3.4,99,99,99,999,1023.3,13.9,999,11.1,99,99
2021,1,3,10,0,999,2.2,2.9,99,99,99,999,1023.2,13.8,999,11,99,99
2021,1,3,10,10,999,1.9,2.7,99,99,99,999,1023.2,13.8,999,11,99,99
2021,1,3,10,20,999,1.5,2.5,99,99,99,999,1023.3,13.8,999,11,99,99
2021,1,3,10,30,999,1.1,1.7,99,99,99,999,1023.2,13.7,999,10.9,99,99
2021,1,3,10,40,999,1.5,2.3,2.36,17.39,11.44,279,1023.1,13.7,999,10.9,99,99
2021,1,3,10,50,999,1.5,2.3,99,99,99,999,1023.2,13.8,999,11,99,99
2021,1,3,11,0,999,1.6,2.4,99,99,99,999,1023.2,13.8,999,11.1,99,99
2021,1,3,11,10,999,1.9,3.2,99,99,99,999,1023.2,13.9,999,11.3,99,99
2021,1,3,11,20,999,2,3.2,99,99,99,999,1023.1,13.8,999,11.1,99,99
2021,1,3,11,30,999,2.4,4.6,99,99,99,999,1023.1,13.9,999,11.1,99,99
2021,1,3,11,40,999,4.5,6.2,2.25,17.39,10.7,274,1023.1,14,999,11,99,99
2021,1,3,11,50,999,5.1,6.5,99,99,99,999,1023.1,14.1,999,10.7,99,99
2021,1,3,12,0,999,4.1,5.4,99,99,99,999,1023,14.2,999,10.8,99,99
2021,1,3,12,10,999,4.5,6.4,99,99,99,999,1023,14.2,999,11,99,99
2021,1,3,12,20,999,4.7,6.8,99,99,99,999,1023.2,14.1,999,10.6,99,99
2021,1,3,12,30,999,3.3,4.1,99,99,99,999,1023.1,14.2,999,10.7,99,99
2021,1,3,12,40,999,3.1,4.4,2.31,17.39,10.98,281,1023.1,14.2,999,10.9,99,99
2021,1,3,12,50,999,3.5,4.9,99,99,99,999,1023,14.2,999,11,99,99
2021,1,3,13,0,999,4.1,5.1,99,99,99,999,1023,14.2,999,11,99,99
2021,1,3,13,10,999,4.1,5.5,99,99,99,999,1023,14.2,999,11,99,99
2021,1,3,13,20,999,3.8,4.8,99,99,99,999,1023.1,14.1,999,10.7,99,99
2021,1,3,13,30,999,2.6,3.6,99,99,99,999,1023.2,14.2,999,10.8,99,99
2021,1,3,13,40,999,2.5,3.4,2.33,17.39,10.82,279,1023.2,14.2,999,10.7,99,99
2021,1,3,13,50,999,3.7,6,99,99,99,999,1023.2,14.2,999,10.7,99,99
2021,1,3,14,0,999,3.7,5.3,99,99,99,999,1023.2,14.3,999,10.7,99,99
2021,1,3,14,10,999,4.1,5.6,99,99,99,999,1023.5,14.3,999,10.6,99,99
2021,1,3,14,20,999,4,5.8,99,99,99,999,1023.5,14.4,999,10.8,99,99
2021,1,3,14,30,999,4.1,5.5,99,99,99,999,1023.5,14.4,999,11,99,99
2021,1,3,14,40,999,3.8,5.2,2.46,17.39,10.93,275,1023.4,14.4,999,11,99,99
2021,1,3,14,50,999,4.6,6.7,99,99,99,999,1023.2,14.4,999,11.4,99,99
2021,1,3,15,0,999,4.8,6.1,99,99,99,999,1023.4,14.2,999,11.3,99,99
2021,1,3,15,10,999,4.8,6.2,99,99,99,999,1023.6,14.2,999,11.3,99,99
2021,1,3,15,20,999,4.9,6.8,99,99,99,999,1023.6,14.2,999,11.2,99,99
2021,1,3,15,30,999,4,5.5,99,99,99,999,1023.6,14.2,999,11.2,99,99
2021,1,3,15,40,999,3.9,5.1,2.77,17.39,11.4,270,1023.6,14.3,999,11.3,99,99
2021,1,3,15,50,999,3.4,4.9,99,99,99,999,1023.7,14.3,999,11.4,99,99
2021,1,3,16,0,999,3.2,4.6,99,99,99,999,1023.8,14.4,999,11.6,99,99
2021,1,3,16,10,999,3.3,4.9,99,99,99,999,1023.8,14.4,999,11.8,99,99
2021,1,3,16,20,999,4.4,6,99,99,99,999,1024,14.4,999,11.8,99,99
2021,1,3,16,30,999,4.8,6.2,99,99,99,999,1024.1,14.4,999,12,99,99
2021,1,3,16,40,999,4.6,6.3,2.5,14.81,10.72,267,1024.2,14.5,999,12.4,99,99
2021,1,3,16,50,999,5.2,7,99,99,99,999,1024.2,14.3,999,12.4,99,99
2021,1,3,17,0,999,5,6.4,99,99,99,999,1024.3,14,999,12.3,99,99
2021,1,3,17,10,999,5.3,6.9,99,99,99,999,1024.3,14.1,999,12.5,99,99
2021,1,3,17,20,999,5.3,6.6,99,99,99,999,1024.3,14,999,12.4,99,99
2021,1,3,17,30,999,5.1,6.5,99,99,99,999,1024.3,14,999,12.5,99,99
2021,1,3,17,40,999,4.4,5.8,2.52,17.39,10.84,261,1024.2,14,999,12.5,99,99
2021,1,3,17,50,999,3.4,4.6,99,99,99,999,1024.1,13.9,999,12.4,99,99
2021,1,3,18,0,999,3.4,4.7,99,99,99,999,1024.1,13.9,999,12.4,99,99
2021,1,3,18,10,999,3.9,5.5,99,99,99,999,1024,14.1,999,12.6,99,99
2021,1,3,18,20,999,3.9,5.6,99,99,99,999,1023.9,13.9,999,12.4,99,99
2021,1,3,18,30,999,3,4.8,99,99,99,999,1023.9,13.8,999,12.4,99,99
2021,1,3,18,40,999,3.4,4.6,2.68,16,11.06,273,1023.7,13.8,999,12.4,99,99
2021,1,3,18,50,999,3,4.4,99,99,99,999,1023.6,13.9,999,12.4,99,99
2021,1,3,19,0,999,2.9,4.3,99,99,99,999,1023.5,13.8,999,12.2,99,99
2021,1,3,19,10,999,3.7,5.3,99,99,99,999,1023.2,13.9,999,12.1,99,99
2021,1,3,19,20,999,3.1,5.1,99,99,99,999,1023.1,14,999,12.2,99,99
2021,1,3,19,30,999,3.4,4.8,99,99,99,999,1022.9,14,999,12.4,99,99
2021,1,3,19,40,999,3.4,5,2.81,14.81,11.31,278,1022.7,14.1,999,12.6,99,99
2021,1,3,19,50,999,3.4,5,99,99,99,999,1022.5,13.9,999,12.5,99,99
2021,1,3,20,0,999,3.5,5.5,99,99,99,999,1022.4,13.7,999,12.4,99,99
2021,1,3,20,10,999,3.3,5.1,99,99,99,999,1022.3,13.7,999,12.4,99,99
2021,1,3,20,20,999,3.6,5.1,99,99,99,999,1022.1,13.6,999,12.3,99,99
2021,1,3,20,30,999,3.2,4.8,99,99,99,999,1021.9,13.5,999,12.2,99,99
2021,1,3,20,40,999,2.6,3.5,3,17.39,11.45,286,1021.8,13.6,999,12.4,99,99
2021,1,3,20,50,999,3.2,4.6,99,99,99,999,1021.8,13.6,999,12.3,99,99
2021,1,3,21,0,999,4.5,6,99,99,99,999,1021.7,13.7,999,12.4,99,99
2021,1,3,21,10,999,4.3,5.9,99,99,99,999,1021.6,13.5,999,12.2,99,99
2021,1,3,21,20,999,4.1,5.5,99,99,99,999,1021.6,13.6,999,12.3,99,99
2021,1,3,21,30,999,4.6,6.1,99,99,99,999,1021.6,13.6,999,12.2,99,99
2021,1,3,21,40,999,4.4,6.3,2.65,17.39,10.53,280,1021.4,13.5,999,12.1,99,99
2021,1,3,21,50,999,4.6,5.9,99,99,99,999,1021.4,13.5,999,12,99,99
2021,1,3,22,0,999,4.6,6.4,99,99,99,999,1021.4,13.5,999,12,99,99
2021,1,3,22,10,999,4.7,7.1,99,99,99,999,1021.3,13.6,999,12.1,99,99
2021,1,3,22,20,999,5,6.8,99,99,99,999,1021.3,13.6,999,11.9,99,99
2021,1,3,22,30,999,4.5,7.2,99,99,99,999,1021.3,13.5,999,11.9,99,99
2021,1,3,22,40,999,4.8,6.8,2.55,16,10.64,290,1021.4,13.5,999,12,99,99
2021,1,3,22,50,999,4,5.4,99,99,99,999,1021.3,13.4,999,12,99,99
2021,1,3,23,0,999,4.4,6.3,99,99,99,999,1021.2,13.4,999,12,99,99
2021,1,3,23,10,999,4.5,6.4,99,99,99,999,1021.3,13.5,999,12,99,99
2021,1,3,23,20,999,4.6,6.5,99,99,99,999,1021.3,13.6,999,11.9,99,99
2021,1,3,23,30,999,4.6,7.2,99,99,99,999,1021.4,13.6,999,11.9,99,99
2021,1,3,23,40,999,4.5,6,2.8,16,11.42,285,1021.5,13.6,999,11.9,99,99
2021,1,3,23,50,999,3.9,5.1,99,99,99,999,1021.5,13.5,999,11.7,99,99
2021,1,4,0,0,999,3.6,4.7,99,99,99,999,1021.6,13.6,999,11.9,99,99
2021,1,4,0,10,999,4.4,5.8,99,99,99,999,1021.5,13.6,999,11.7,99,99
2021,1,4,0,20,999,5,6.3,99,99,99,999,1021.7,13.7,999,11.6,99,99
2021,1,4,0,30,999,5.1,6.5,99,99,99,999,1021.7,13.7,999,11.3,99,99
2021,1,4,0,40,999,5,6.2,2.34,17.39,9.98,294,1021.8,13.8,999,11.3,99,99
2021,1,4,0,50,999,5.1,6.6,99,99,99,999,1021.8,13.9,999,11.4,99,99
2021,1,4,1,0,999,5.1,6.6,99,99,99,999,1021.8,13.9,999,11.3,99,99
2021,1,4,1,10,999,5.2,6.6,99,99,99,999,1021.9,14,999,11.5,99,99
2021,1,4,1,20,999,5.3,6.4,99,99,99,999,1021.9,14,999,11.4,99,99
2021,1,4,1,30,999,5.3,6.6,99,99,99,999,1022,14,999,11.4,99,99
2021,1,4,1,40,999,5.2,6.9,2.33,16,9.98,277,1022,14,999,11.3,99,99
2021,1,4,1,50,999,4.1,5.6,99,99,99,999,1022,14,999,11.2,99,99
2021,1,4,2,0,999,3.7,4.9,99,99,99,999,1021.9,14,999,11.1,99,99
2021,1,4,2,10,999,3.9,5,99,99,99,999,1021.8,14,999,11.1,99,99
2021,1,4,2,20,999,3.4,4.5,99,99,99,999,1021.8,14,999,11.1,99,99
2021,1,4,2,30,999,3.2,4.4,99,99,99,999,1021.7,14,999,11.1,99,99
2021,1,4,2,40,999,3.2,4.5,2.08,16,9.79,289,1021.7,14,999,11.1,99,99
2021,1,4,2,50,999,3.2,4.8,99,99,99,999,1021.6,14,999,11.2,99,99
2021,1,4,3,0,999,2.8,4.1,99,99,99,999,1021.6,14,999,11.3,99,99
2021,1,4,3,10,999,2.8,3.8,99,99,99,999,1021.7,13.9,999,11.1,99,99
2021,1,4,3,20,999,3,4.2,99,99,99,999,1021.7,13.9,999,11.1,99,99
2021,1,4,3,30,999,3.2,4.6,99,99,99,999,1021.7,13.9,999,11,99,99
2021,1,4,3,40,999,3.2,4.6,2.44,16,10.74,285,1021.8,14,999,11.3,99,99
2021,1,4,3,50,999,3.8,5.1,99,99,99,999,1021.8,13.9,999,11.3,99,99
2021,1,4,4,0,999,3.9,5.1,99,99,99,999,1021.8,13.9,999,11.4,99,99
2021,1,4,4,10,999,5,6.8,99,99,99,999,1021.9,13.8,999,11.3,99,99
2021,1,4,4,20,999,5.3,6.8,99,99,99,999,1021.9,13.8,999,11.3,99,99
2021,1,4,4,30,999,4.9,6.4,99,99,99,999,1021.9,13.7,999,11.1,99,99
2021,1,4,4,40,999,5.2,6.6,2.53,16,10.81,282,1021.8,13.8,999,11.2,99,99
2021,1,4,4,50,999,5.3,6.7,99,99,99,999,1021.8,13.8,999,11.3,99,99
2021,1,4,5,0,999,5.1,6.9,99,99,99,999,1021.9,13.6,999,10.9,99,99
2021,1,4,5,10,999,5,6.9,99,99,99,999,1021.8,13.5,999,10.7,99,99
2021,1,4,5,20,999,4.5,6.3,99,99,99,999,1021.8,13.5,999,10.7,99,99
2021,1,4,5,30,999,4.9,6.2,99,99,99,999,1021.9,13.5,999,10.7,99,99
2021,1,4,5,40,999,5.3,6.7,2.54,14.81,10.89,277,1021.8,13.5,999,10.8,99,99
2021,1,4,5,50,999,5.5,6.8,99,99,99,999,1021.7,13.4,999,10.7,99,99
2021,1,4,6,0,999,5.2,6.5,99,99,99,999,1021.7,13.3,999,10.6,99,99
2021,1,4,6,10,999,4.6,6.5,99,99,99,999,1021.7,13.4,999,10.7,99,99
2021,1,4,6,20,999,4.2,5.1,99,99,99,999,1021.7,13.4,999,10.7,99,99
2021,1,4,6,30,999,3.8,5.2,99,99,99,999,1021.6,13.3,999,10.5,99,99
2021,1,4,6,40,999,3.2,5.2,2.21,14.81,9.7,280,1021.7,13.3,999,10.5,99,99
2021,1,4,6,50,999,2.9,4.8,99,99,99,999,1021.5,13.3,999,10.5,99,99
2021,1,4,7,0,999,3.2,5.2,99,99,99,999,1021.6,13.3,999,10.4,99,99
2021,1,4,7,10,999,3.4,5,99,99,99,999,1021.7,13.2,999,10.3,99,99
2021,1,4,7,20,999,3.4,4.8,99,99,99,999,1021.7,13.3,999,10.5,99,99
2021,1,4,7,30,999,3.8,6,99,99,99,999,1021.7,13.3,999,10.5,99,99
2021,1,4,7,40,999,3.8,5.5,2.47,16,10.53,276,1021.7,13.4,999,10.7,99,99
2021,1,4,7,50,999,4.1,5.6,99,99,99,999,1021.7,13.4,999,10.6,99,99
2021,1,4,8,0,999,3.6,4.9,99,99,99,999,1021.7,13.3,999,10.5,99,99
2021,1,4,8,10,999,3.5,5.3,99,99,99,999,1021.7,13.3,999,10.5,99,99
2021,1,4,8,20,999,4,6.3,99,99,99,999,1021.7,13.3,999,10.5,99,99
2021,1,4,8,30,999,3.6,5.3,99,99,99,999,1021.7,13.3,999,10.3,99,99
2021,1,4,8,40,999,3.4,5.3,2.14,14.81,10.13,286,1021.6,13.3,999,10.3,99,99
2021,1,4,8,50,999,3.1,5.1,99,99,99,999,1021.7,13.2,999,10.2,99,99
2021,1,4,9,0,999,2.9,4.7,99,99,99,999,1021.7,13.1,999,10.2,99,99
2021,1,4,9,10,999,3.4,5.5,99,99,99,999,1021.7,13.2,999,10.3,99,99
2021,1,4,9,20,999,3.2,5.8,99,99,99,999,1021.6,13.1,999,10.2,99,99
2021,1,4,9,30,999,2.6,4.8,99,99,99,999,1021.7,13.1,999,10.1,99,99
2021,1,4,9,40,999,2.2,4,2.64,16,11.24,278,1021.8,13.1,999,10.1,99,99
2021,1,4,9,50,999,2.8,5.3,99,99,99,999,1021.9,13.2,999,10.3,99,99
2021,1,4,10,0,999,2.7,4.3,99,99,99,999,1021.8,13.2,999,10.3,99,99
2021,1,4,10,10,999,2.7,4.6,99,99,99,999,1021.8,13.2,999,10.3,99,99
2021,1,4,10,20,999,3.4,4.8,99,99,99,999,1021.7,13.2,999,10.4,99,99
2021,1,4,10,30,999,3.5,4.9,99,99,99,999,1021.6,13.1,999,10.3,99,99
2021,1,4,10,40,999,3.7,5.4,2.43,16,10.84,287,1021.6,13.2,999,10.4,99,99
2021,1,4,10,50,999,3.9,5.8,99,99,99,999,1021.6,13.1,999,10.3,99,99
2021,1,4,11,0,999,3.6,5.1,99,99,99,999,1021.6,13.1,999,10.3,99,99
2021,1,4,11,10,999,3.8,5,99,99,99,999,1021.5,13.1,999,10.3,99,99
2021,1,4,11,20,999,4,5.5,99,99,99,999,1021.5,13.1,999,10.2,99,99
2021,1,4,11,30,999,4.2,5.6,99,99,99,999,1021.4,13.1,999,10.2,99,99
2021,1,4,11,40,999,3.9,5.5,2.3,14.81,10.54,290,1021.4,13.2,999,10.3,99,99
2021,1,4,11,50,999,3.9,5.4,99,99,99,999,1021.4,13.2,999,10.3,99,99
2021,1,4,12,0,999,4.2,5.9,99,99,99,999,1021.5,13.3,999,10.4,99,99
2021,1,4,12,10,999,4.3,5.8,99,99,99,999,1021.5,13.3,999,10.3,99,99
2021,1,4,12,20,999,4.1,5.4,99,99,99,999,1021.5,13.3,999,10.3,99,99
2021,1,4,12,30,999,4.2,5.6,99,99,99,999,1021.6,13.4,999,10.4,99,99
2021,1,4,12,40,999,4.5,5.7,2.52,14.81,11.35,282,1021.6,13.5,999,10.4,99,99
2021,1,4,12,50,999,5,6.7,99,99,99,999,1021.7,13.5,999,10.1,99,99
2021,1,4,13,0,999,4.7,6.1,99,99,99,999,1021.7,13.5,999,10,99,99
2021,1,4,13,10,999,4.8,6.7,99,99,99,999,1021.8,13.4,999,10,99,99
2021,1,4,13,20,999,4.3,6,99,99,99,999,1021.9,13.4,999,10,99,99
2021,1,4,13,30,999,4,6,99,99,99,999,1021.9,13.4,999,9.8,99,99
2021,1,4,13,40,999,4.6,6.9,2.28,14.81,10.06,292,1022,13.5,999,9.9,99,99
2021,1,4,13,50,999,4.9,7.2,99,99,99,999,1022.1,13.4,999,9.7,99,99
2021,1,4,14,0,999,5.3,7.2,99,99,99,999,1022.2,13.4,999,9.8,99,99
2021,1,4,14,10,999,5.3,7.5,99,99,99,999,1022.3,13.3,999,9.7,99,99
2021,1,4,14,20,999,5.1,7.7,99,99,99,999,1022.5,13.3,999,9.7,99,99
2021,1,4,14,30,999,5.3,6.8,99,99,99,999,1022.6,13.3,999,9.8,99,99
2021,1,4,14,40,999,6,8.2,2.47,14.81,10.52,283,1022.7,13.4,999,9.8,99,99
2021,1,4,14,50,999,6,7.6,99,99,99,999,1022.7,13.4,999,9.7,99,99
2021,1,4,15,0,999,5.6,7.2,99,99,99,999,1022.6,13.4,999,9.7,99,99
2021,1,4,15,10,999,4.4,5.8,99,99,99,999,1022.7,13.4,999,9.8,99,99
2021,1,4,15,20,999,5.5,7.2,99,99,99,999,1022.7,13.5,999,9.8,99,99
2021,1,4,15,30,999,4.9,6.3,99,99,99,999,1022.7,13.7,999,10.1,99,99
2021,1,4,15,40,999,4.7,5.9,2.25,14.81,10.26,285,1022.6,13.7,999,10.1,99,99
2021,1,4,15,50,999,4.2,5.1,99,99,99,999,1022.6,13.7,999,10.1,99,99
2021,1,4,16,0,999,3.5,4.6,99,99,99,999,1022.8,13.7,999,10.2,99,99
2021,1,4,16,10,999,3.6,4.3,99,99,99,999,1022.9,13.7,999,10.4,99,99
2021,1,4,16,20,999,3.4,4,99,99,99,999,1023,13.6,999,10.3,99,99
2021,1,4,16,40,999,3.7,4.4,2.3,14.81,10.39,290,1023,13.8,999,10.6,99,99
2021,1,4,16,50,999,3.5,4.5,99,99,99,999,1023.1,13.8,999,10.6,99,99
2021,1,4,17,0,999,3.6,4.6,99,99,99,999,1023.1,13.9,999,10.6,99,99
2021,1,4,17,10,999,3.6,4.6,99,99,99,999,1023.1,13.9,999,10.5,99,99
2021,1,4,17,20,999,3.4,4.3,99,99,99,999,1023.1,13.9,999,10.4,99,99
2021,1,4,17,30,999,3.1,3.9,99,99,99,999,1023.1,14,999,10.4,99,99
2021,1,4,17,40,999,3.2,4.3,2.26,14.81,10.35,280,1023.2,14.1,999,10.5,99,99
2021,1,4,17,50,999,3.3,4.5,99,99,99,999,1023.1,14.2,999,10.5,99,99
2021,1,4,18,0,999,2.8,4,99,99,99,999,1023.2,14.2,999,10.5,99,99
2021,1,4,18,10,999,3.2,4.5,99,99,99,999,1023.2,14.3,999,10.7,99,99
2021,1,4,18,20,999,3.5,4.7,99,99,99,999,1023.1,14.2,999,10.7,99,99
2021,1,4,18,30,999,3.9,5.3,99,99,99,999,1022.8,14.2,999,10.6,99,99
2021,1,4,18,40,999,4,5.1,2.09,13.79,10.56,285,1022.7,14.2,999,10.7,99,99
2021,1,4,18,50,999,4.1,5.3,99,99,99,999,1022.4,14.1,999,10.6,99,99
2021,1,4,19,0,999,3.6,5.2,99,99,99,999,1022.2,14.2,999,10.8,99,99
2021,1,4,19,10,999,3.7,5.4,99,99,99,999,1022.1,14.2,999,10.9,99,99
2021,1,4,19,20,999,3.4,4.8,99,99,99,999,1021.8,14.2,999,10.8,99,99
2021,1,4,19,30,999,3.4,4.6,99,99,99,999,1021.6,14.2,999,10.7,99,99
2021,1,4,19,40,999,4.1,5.3,2.09,13.79,10.77,280,1021.4,14.2,999,10.7,99,99
2021,1,4,19,50,999,4.4,6,99,99,99,999,1021.2,14.1,999,10.7,99,99
2021,1,4,20,0,999,4.2,5.6,99,99,99,999,1021,14.1,999,10.6,99,99
2021,1,4,20,10,999,4.4,6.6,99,99,99,999,1021,14.1,999,10.7,99,99
2021,1,4,20,20,999,5.2,7,99,99,99,999,1021.1,14,999,10.6,99,99
2021,1,4,20,30,999,5.9,7.3,99,99,99,999,1021,13.9,999,10.4,99,99
2021,1,4,20,40,999,5.5,7.4,2.07,13.79,10.7,282,1021,14,999,10.5,99,99
2021,1,4,20,50,999,4.8,7.6,99,99,99,999,1021,14.1,999,10.7,99,99
2021,1,4,21,0,999,5.7,8.1,99,99,99,999,1021,13.9,999,10.5,99,99
2021,1,4,21,10,999,6.8,8.3,99,99,99,999,1020.9,13.8,999,10.5,99,99
2021,1,4,21,20,999,5.9,8,99,99,99,999,1020.8,13.8,999,10.6,99,99
2021,1,4,21,30,999,6,7.9,99,99,99,999,1020.6,13.9,999,10.7,99,99
2021,1,4,21,40,999,5.7,7.4,2.31,14.81,10.85,279,1020.5,14,999,10.9,99,99
2021,1,4,21,50,999,7.1,9.1,99,99,99,999,1020.7,13.9,999,10.8,99,99
2021,1,4,22,0,999,7.4,9.7,99,99,99,999,1020.7,13.9,999,10.9,99,99
2021,1,4,22,10,999,8,10.2,99,99,99,999,1020.6,13.9,999,10.9,99,99
2021,1,4,22,20,999,7.8,9.8,99,99,99,999,1020.4,14,999,11,99,99
2021,1,4,22,30,999,8,9.9,99,99,99,999,1020.5,14,999,10.9,99,99
2021,1,4,22,40,999,8.3,10.3,2.24,13.79,9.37,284,1020.7,14.1,999,11.1,99,99
2021,1,4,22,50,999,9,11.6,99,99,99,999,1020.7,14.1,999,11.1,99,99
2021,1,4,23,0,999,8.8,10.7,99,99,99,999,1020.7,14.2,999,11.2,99,99
2021,1,4,23,10,999,8.8,10.2,99,99,99,999,1020.7,14.2,999,11.3,99,99
2021,1,4,23,20,999,8.6,10.7,99,99,99,999,1020.8,14.2,999,11.5,99,99
2021,1,4,23,30,999,8.8,10.6,99,99,99,999,1020.8,14,999,11.3,99,99
2021,1,4,23,40,999,7.6,9.6,2,14.81,7.59,296,1020.8,14.2,999,11.6,99,99
2021,1,4,23,50,999,7.7,9.5,99,99,99,999,1020.9,14.1,999,11.7,99,99
