,#YY,MM,DD,hh,mm,WSP,GST,WVHT,DPD,APD,MWD,PRES,ATMP,DEWP,Wave_Size,Wind_Speed
48931,2021,12,15,4,40,9.9,12.7,3.34,16.0,7.16,306,1019.4,13.2,6.2,Ideal (3-9 ft),Moderate (3-19 mph)
48937,2021,12,15,5,40,9.4,12.6,3.31,16.0,7.26,308,1020.1,13.1,5.2,Ideal (3-9 ft),Moderate (3-19 mph)
48943,2021,12,15,6,40,9.3,12.1,3.54,13.79,7.63,289,1021.0,13.1,5.4,Ideal (3-9 ft),Moderate (3-19 mph)
48949,2021,12,15,7,40,8.9,12.0,3.29,16.0,7.55,319,1021.2,13.2,5.9,Ideal (3-9 ft),Moderate (3-19 mph)
48955,2021,12,15,8,40,9.2,11.8,3.28,8.33,7.39,282,1021.0,13.1,6.1,Ideal (3-9 ft),Moderate (3-19 mph)
48961,2021,12,15,9,40,8.8,11.8,3.23,11.43,7.72,275,1021.1,13.1,6.2,Ideal (3-9 ft),Moderate (3-19 mph)
48967,2021,12,15,10,40,8.2,11.0,3.24,16.0,7.5,293,1021.2,13.1,6.7,Ideal (3-9 ft),Moderate (3-19 mph)
48973,2021,12,15,11,40,8.6,11.1,3.2,14.81,7.77,269,1021.2,12.9,6.4,Ideal (3-9 ft),Moderate (3-19 mph)
48979,2021,12,15,12,40,8.7,11.0,3.02,16.0,7.91,268,1021.5,12.9,6.0,Ideal (3-9 ft),Moderate (3-19 mph)
48985,2021,12,15,13,40,8.5,10.8,3.31,16.0,8.19,277,1021.9,12.9,6.5,Ideal (3-9 ft),Moderate (3-19 mph)
48991,2021,12,15,14,40,7.7,10.3,3.36,16.0,7.88,276,1022.6,12.8,6.2,Ideal (3-9 ft),Moderate (3-19 mph)
48997,2021,12,15,15,40,8.1,10.4,3.38,16.0,8.4,287,1023.2,12.8,5.3,Ideal (3-9 ft),Moderate (3-19 mph)
49003,2021,12,15,16,40,7.9,10.3,3.62,14.81,8.68,276,1023.8,12.9,4.6,Ideal (3-9 ft),Moderate (3-19 mph)
49009,2021,12,15,17,40,6.4,8.7,3.5,14.81,8.64,279,1024.4,13.0,5.3,Ideal (3-9 ft),Moderate (3-19 mph)
49015,2021,12,15,18,40,5.5,7.7,3.1,16.0,8.45,275,1024.4,12.9,5.5,Ideal (3-9 ft),Moderate (3-19 mph)
49021,2021,12,15,19,40,5.0,6.8,3.26,16.0,8.66,275,1023.6,13.0,5.6,Ideal (3-9 ft),Moderate (3-19 mph)
49027,2021,12,15,20,40,5.3,7.6,2.93,14.81,8.2,286,1022.8,13.0,6.0,Ideal (3-9 ft),Moderate (3-19 mph)
49033,2021,12,15,21,40,5.6,8.4,3.16,16.0,8.98,281,1022.2,13.0,6.3,Ideal (3-9 ft),Moderate (3-19 mph)
49039,2021,12,15,22,40,5.4,7.5,2.51,14.81,7.96,285,1021.9,12.9,6.0,Ideal (3-9 ft),Moderate (3-19 mph)
49045,2021,12,15,23,40,4.8,6.6,2.71,12.12,8.54,280,1022.1,13.0,6.3,Ideal (3-9 ft),Moderate (3-19 mph)
49051,2021,12,16,0,40,5.3,7.4,2.62,14.81,8.86,289,1022.3,13.1,6.1,Ideal (3-9 ft),Moderate (3-19 mph)
49057,2021,12,16,1,40,6.1,8.3,2.3,16.0,8.36,298,1022.5,13.2,6.8,Ideal (3-9 ft),Moderate (3-19 mph)
49063,2021,12,16,2,40,7.1,8.8,2.35,12.12,8.06,294,1022.8,13.1,6.2,Ideal (3-9 ft),Moderate (3-19 mph)
49069,2021,12,16,3,40,7.6,9.4,2.22,14.81,7.67,297,1022.9,13.1,6.9,Ideal (3-9 ft),Moderate (3-19 mph)
49075,2021,12,16,4,40,7.0,9.0,2.29,14.81,8.2,307,1023.3,13.1,6.5,Ideal (3-9 ft),Moderate (3-19 mph)
49081,2021,12,16,5,40,5.6,8.5,2.3,13.79,8.35,299,1023.2,13.1,7.1,Ideal (3-9 ft),Moderate (3-19 mph)
49087,2021,12,16,6,40,5.4,7.1,2.13,14.81,7.86,301,1023.2,13.1,7.0,Ideal (3-9 ft),Moderate (3-19 mph)
49093,2021,12,16,7,40,5.4,7.5,2.37,12.9,8.2,292,1022.9,13.1,7.2,Ideal (3-9 ft),Moderate (3-19 mph)
49099,2021,12,16,8,40,5.6,7.4,2.46,14.81,8.67,280,1022.3,13.1,7.0,Ideal (3-9 ft),Moderate (3-19 mph)
49105,2021,12,16,9,40,5.9,8.1,2.46,12.12,8.5,283,1021.9,13.2,7.5,Ideal (3-9 ft),Moderate (3-19 mph)
49111,2021,12,16,10,40,6.1,8.1,2.22,14.81,8.17,279,1021.3,13.0,7.4,Ideal (3-9 ft),Moderate (3-19 mph)
49117,2021,12,16,11,40,6.4,8.1,2.28,12.9,8.2,272,1021.0,13.1,7.3,Ideal (3-9 ft),Moderate (3-19 mph)
49123,2021,12,16,12,40,6.7,8.8,2.2,12.12,8.02,269,1020.2,13.1,7.5,Ideal (3-9 ft),Moderate (3-19 mph)
49129,2021,12,16,13,40,6.9,9.4,2.16,13.79,8.03,271,1020.4,13.1,7.7,Ideal (3-9 ft),Moderate (3-19 mph)
49135,2021,12,16,14,40,6.3,7.9,2.28,13.79,8.23,275,1020.6,13.1,7.5,Ideal (3-9 ft),Moderate (3-19 mph)
49141,2021,12,16,15,40,6.0,8.0,2.07,13.79,7.87,267,1020.9,13.2,7.5,Ideal (3-9 ft),Moderate (3-19 mph)
49147,2021,12,16,16,40,6.2,7.8,2.16,12.9,7.64,274,1021.1,13.3,8.1,Ideal (3-9 ft),Moderate (3-19 mph)
49153,2021,12,16,17,40,5.2,6.9,2.2,12.9,7.91,287,1021.5,13.6,7.3,Ideal (3-9 ft),Moderate (3-19 mph)
49159,2021,12,16,18,40,3.6,4.9,1.96,13.79,7.3,288,1021.2,13.5,7.1,Small (<2 ft),Moderate (3-19 mph)
49165,2021,12,16,19,40,3.7,5.1,1.73,12.9,7.26,292,1020.3,13.5,7.6,Small (<2 ft),Moderate (3-19 mph)
49171,2021,12,16,20,40,4.9,6.6,1.99,12.9,7.85,284,1019.9,13.7,8.8,Small (<2 ft),Moderate (3-19 mph)
49177,2021,12,16,21,40,6.3,7.9,1.69,11.43,7.1,286,1019.1,14.0,10.0,Small (<2 ft),Moderate (3-19 mph)
49183,2021,12,16,22,40,6.3,8.8,1.72,12.12,7.29,285,1018.8,13.9,10.5,Small (<2 ft),Moderate (3-19 mph)
49189,2021,12,16,23,40,5.7,7.6,1.56,12.12,7.16,281,1018.4,13.9,11.1,Small (<2 ft),Moderate (3-19 mph)
49195,2021,12,17,0,40,5.5,8.1,1.67,12.12,7.38,281,1018.1,14.1,11.5,Small (<2 ft),Moderate (3-19 mph)
49201,2021,12,17,1,40,6.6,8.6,1.63,12.12,6.97,273,1017.9,13.8,11.7,Small (<2 ft),Moderate (3-19 mph)
49207,2021,12,17,2,40,5.0,6.5,1.49,10.81,6.96,279,1018.1,14.3,11.8,Small (<2 ft),Moderate (3-19 mph)
49213,2021,12,17,3,40,5.4,6.5,1.49,12.9,6.88,285,1018.3,13.5,12.3,Small (<2 ft),Moderate (3-19 mph)
49219,2021,12,17,4,40,4.9,6.1,1.4,11.43,6.83,287,1018.3,13.7,12.7,Small (<2 ft),Moderate (3-19 mph)
49225,2021,12,17,5,40,4.9,6.1,1.52,11.43,7.34,284,1018.4,14.0,13.1,Small (<2 ft),Moderate (3-19 mph)
49231,2021,12,17,6,40,4.9,6.4,1.64,12.12,7.1,296,1018.3,14.1,13.3,Small (<2 ft),Moderate (3-19 mph)
49237,2021,12,17,7,40,4.6,6.1,1.65,12.12,7.2,284,1017.9,14.5,13.5,Small (<2 ft),Moderate (3-19 mph)
49243,2021,12,17,8,40,5.4,7.4,1.75,11.43,7.41,288,1017.4,14.5,13.7,Small (<2 ft),Moderate (3-19 mph)
49249,2021,12,17,9,40,5.8,7.5,1.77,12.9,7.02,283,1017.5,14.6,13.3,Small (<2 ft),Moderate (3-19 mph)
49255,2021,12,17,10,40,5.3,6.8,1.9,12.12,7.62,282,1017.5,14.2,12.1,Small (<2 ft),Moderate (3-19 mph)
49261,2021,12,17,11,40,4.5,6.3,1.93,12.12,7.54,276,1017.4,14.2,11.6,Small (<2 ft),Moderate (3-19 mph)
49267,2021,12,17,12,40,3.4,5.1,2.02,11.43,7.94,281,1017.2,14.0,11.7,Ideal (3-9 ft),Moderate (3-19 mph)
49273,2021,12,17,13,40,2.2,3.5,1.95,12.9,7.59,277,1017.4,13.5,11.7,Small (<2 ft),Ideal(<3 mph)
49279,2021,12,17,14,40,1.1,2.5,2.03,13.79,8.09,280,1017.6,13.9,11.7,Ideal (3-9 ft),Ideal(<3 mph)
49285,2021,12,17,15,40,1.4,2.7,2.17,12.9,8.49,275,1018.1,14.2,11.8,Ideal (3-9 ft),Ideal(<3 mph)
49291,2021,12,17,16,40,2.4,4.0,2.3,13.79,8.96,271,1018.9,14.6,11.8,Ideal (3-9 ft),Ideal(<3 mph)
49297,2021,12,17,17,40,3.5,4.8,2.3,12.9,9.0,295,1019.6,14.5,11.2,Ideal (3-9 ft),Moderate (3-19 mph)
49303,2021,12,17,18,40,4.4,5.7,2.12,13.79,9.04,289,1019.7,14.7,10.7,Ideal (3-9 ft),Moderate (3-19 mph)
49309,2021,12,17,19,40,3.5,4.6,2.13,12.9,8.99,293,1019.1,14.5,9.2,Ideal (3-9 ft),Moderate (3-19 mph)
49315,2021,12,17,20,40,4.6,5.9,2.13,13.79,8.87,292,1018.6,14.6,10.3,Ideal (3-9 ft),Moderate (3-19 mph)
49321,2021,12,17,21,40,5.2,6.1,1.78,12.12,7.81,296,1018.3,14.8,11.7,Small (<2 ft),Moderate (3-19 mph)
49327,2021,12,17,22,40,6.4,7.6,1.83,12.9,7.77,297,1018.3,15.0,10.2,Small (<2 ft),Moderate (3-19 mph)
49333,2021,12,17,23,40,7.1,8.7,1.85,11.43,7.53,299,1018.5,15.2,10.8,Small (<2 ft),Moderate (3-19 mph)
49339,2021,12,18,0,40,7.2,8.7,1.66,13.79,6.96,300,1018.6,15.3,10.9,Small (<2 ft),Moderate (3-19 mph)
49345,2021,12,18,1,40,6.6,8.3,1.94,12.12,7.65,290,1019.1,15.6,11.1,Small (<2 ft),Moderate (3-19 mph)
49351,2021,12,18,2,40,5.4,6.5,1.7,13.79,7.39,280,1019.7,15.9,9.8,Small (<2 ft),Moderate (3-19 mph)
49357,2021,12,18,3,40,6.2,7.5,1.57,10.0,7.28,292,1019.7,16.1,8.9,Small (<2 ft),Moderate (3-19 mph)
49363,2021,12,18,4,40,6.4,7.9,1.55,13.79,7.01,286,1020.1,15.9,9.8,Small (<2 ft),Moderate (3-19 mph)
49369,2021,12,18,5,40,5.8,6.8,1.64,13.79,6.96,278,1020.1,15.8,11.1,Small (<2 ft),Moderate (3-19 mph)
49375,2021,12,18,6,40,6.7,8.2,1.63,13.79,6.79,289,1020.3,15.8,10.9,Small (<2 ft),Moderate (3-19 mph)
49381,2021,12,18,7,40,6.3,7.5,1.54,12.9,6.88,290,1020.4,15.8,11.0,Small (<2 ft),Moderate (3-19 mph)
49387,2021,12,18,8,40,6.2,7.6,1.55,12.9,6.75,288,1020.2,15.6,11.5,Small (<2 ft),Moderate (3-19 mph)
49393,2021,12,18,9,40,5.6,6.5,1.57,13.79,6.79,283,1020.3,15.2,12.1,Small (<2 ft),Moderate (3-19 mph)
49399,2021,12,18,10,40,4.3,5.4,1.59,11.43,6.78,287,1020.2,14.9,12.4,Small (<2 ft),Moderate (3-19 mph)
49405,2021,12,18,11,40,3.6,4.5,1.59,12.9,7.22,276,1019.8,15.1,10.9,Small (<2 ft),Moderate (3-19 mph)
49411,2021,12,18,12,40,3.0,3.7,1.55,12.12,7.25,275,1019.9,15.0,10.8,Small (<2 ft),Ideal(<3 mph)
49417,2021,12,18,13,40,3.7,4.6,1.45,12.12,7.45,281,1020.4,15.1,7.4,Small (<2 ft),Moderate (3-19 mph)
49423,2021,12,18,14,40,2.8,3.8,1.55,12.12,7.91,285,1021.0,14.9,7.9,Small (<2 ft),Ideal(<3 mph)
49429,2021,12,18,15,40,2.1,3.3,1.63,12.12,8.09,283,1021.2,15.1,8.1,Small (<2 ft),Ideal(<3 mph)
49435,2021,12,18,16,40,2.2,3.3,1.63,12.12,8.31,285,1021.5,15.1,8.9,Small (<2 ft),Ideal(<3 mph)
49441,2021,12,18,17,40,2.3,3.1,1.57,11.43,7.58,293,1021.8,15.3,6.8,Small (<2 ft),Ideal(<3 mph)
49447,2021,12,18,18,40,2.5,3.4,1.62,12.12,7.84,295,1021.6,15.6,5.5,Small (<2 ft),Ideal(<3 mph)
49453,2021,12,18,19,40,1.2,2.2,1.58,11.43,7.52,302,1020.9,15.5,4.6,Small (<2 ft),Ideal(<3 mph)
49459,2021,12,18,20,40,1.8,2.8,1.57,11.43,7.8,297,1020.3,15.7,5.4,Small (<2 ft),Ideal(<3 mph)
49465,2021,12,18,21,40,1.9,3.2,1.61,11.43,7.89,300,1019.7,15.5,8.4,Small (<2 ft),Ideal(<3 mph)
49471,2021,12,18,22,40,1.2,2.7,1.6,11.43,8.03,297,1019.3,15.5,9.9,Small (<2 ft),Ideal(<3 mph)
49477,2021,12,18,23,40,3.1,4.3,1.45,10.81,7.79,293,1019.1,15.5,11.0,Small (<2 ft),Moderate (3-19 mph)
49483,2021,12,19,0,40,3.7,4.8,1.32,10.81,7.53,291,1019.1,15.1,9.6,Small (<2 ft),Moderate (3-19 mph)
49489,2021,12,19,1,40,4.0,5.2,1.35,10.0,7.83,285,1019.1,14.8,9.7,Small (<2 ft),Moderate (3-19 mph)
49495,2021,12,19,2,40,4.2,5.4,1.38,11.43,8.06,289,1019.1,14.9,10.4,Small (<2 ft),Moderate (3-19 mph)
49501,2021,12,19,3,40,4.7,6.5,1.16,10.0,7.04,276,1019.1,14.8,9.1,Small (<2 ft),Moderate (3-19 mph)
49507,2021,12,19,4,40,4.0,5.0,1.12,9.09,6.69,283,1019.0,14.8,9.1,Small (<2 ft),Moderate (3-19 mph)
49513,2021,12,19,5,40,4.3,5.1,1.2,14.81,7.27,276,1019.0,14.9,9.6,Small (<2 ft),Moderate (3-19 mph)
49519,2021,12,19,6,40,3.9,4.8,1.11,14.81,6.72,308,1019.0,15.0,9.6,Small (<2 ft),Moderate (3-19 mph)
49525,2021,12,19,7,40,3.9,4.9,1.18,10.81,7.09,280,1018.9,14.9,10.6,Small (<2 ft),Moderate (3-19 mph)
49531,2021,12,19,8,40,4.0,5.2,1.29,10.0,6.88,287,1018.6,14.8,10.6,Small (<2 ft),Moderate (3-19 mph)
49537,2021,12,19,9,40,3.4,4.4,1.13,14.81,6.83,276,1018.6,14.7,10.5,Small (<2 ft),Moderate (3-19 mph)
49543,2021,12,19,10,40,3.3,4.4,1.25,14.81,7.09,269,1018.4,14.6,10.1,Small (<2 ft),Moderate (3-19 mph)
49549,2021,12,19,11,40,4.5,5.5,1.02,10.81,6.28,277,1018.3,14.3,11.3,Small (<2 ft),Moderate (3-19 mph)
49555,2021,12,19,12,40,3.0,3.8,1.16,10.81,6.73,279,1018.4,14.2,10.2,Small (<2 ft),Ideal(<3 mph)
49561,2021,12,19,13,40,2.4,3.3,1.06,10.0,6.37,276,1018.8,14.1,10.9,Small (<2 ft),Ideal(<3 mph)
49567,2021,12,19,14,40,1.8,2.8,1.16,14.81,7.14,276,1019.2,14.0,10.6,Small (<2 ft),Ideal(<3 mph)
49573,2021,12,19,15,40,1.0,1.8,1.1,10.81,6.85,278,1019.5,14.2,10.3,Small (<2 ft),Ideal(<3 mph)
49579,2021,12,19,16,40,1.0,1.9,1.11,13.79,7.14,275,1019.8,14.6,10.5,Small (<2 ft),Ideal(<3 mph)
49585,2021,12,19,17,40,0.3,0.8,0.99,13.79,6.86,266,1020.3,15.2,10.3,Small (<2 ft),Ideal(<3 mph)
49591,2021,12,19,18,40,0.7,1.4,0.99,10.0,6.54,290,1020.3,15.2,10.2,Small (<2 ft),Ideal(<3 mph)
49597,2021,12,19,19,40,0.9,2.2,1.12,13.79,7.26,297,1019.7,15.3,10.4,Small (<2 ft),Ideal(<3 mph)
49603,2021,12,19,20,40,2.4,3.3,1.07,13.79,6.97,285,1019.1,14.9,10.7,Small (<2 ft),Ideal(<3 mph)
49609,2021,12,19,21,40,3.4,4.3,1.11,13.79,6.78,273,1018.8,14.8,10.6,Small (<2 ft),Moderate (3-19 mph)
49615,2021,12,19,22,40,3.3,4.3,1.13,13.79,6.97,283,1018.6,14.6,10.8,Small (<2 ft),Moderate (3-19 mph)
49621,2021,12,19,23,40,3.5,4.6,1.06,13.79,6.77,295,1018.8,14.5,10.8,Small (<2 ft),Moderate (3-19 mph)
49627,2021,12,20,0,40,3.6,4.8,1.03,12.9,6.87,256,1018.7,14.3,10.7,Small (<2 ft),Moderate (3-19 mph)
49633,2021,12,20,1,40,3.2,4.0,1.02,13.79,6.72,285,1019.1,14.1,10.2,Small (<2 ft),Moderate (3-19 mph)
49639,2021,12,20,2,40,2.6,3.7,1.03,12.9,7.09,259,1019.4,14.3,10.8,Small (<2 ft),Ideal(<3 mph)
49645,2021,12,20,3,40,2.6,3.5,1.0,12.9,7.49,276,1019.7,14.1,10.4,Small (<2 ft),Ideal(<3 mph)
49651,2021,12,20,4,40,2.4,3.4,0.89,12.9,7.25,295,1020.2,14.0,10.9,Small (<2 ft),Ideal(<3 mph)
49657,2021,12,20,5,40,3.3,4.5,0.98,12.9,7.91,275,1020.1,14.0,10.7,Small (<2 ft),Moderate (3-19 mph)
49663,2021,12,20,6,40,3.0,4.3,0.98,12.9,7.78,270,1020.4,13.8,10.6,Small (<2 ft),Ideal(<3 mph)
49669,2021,12,20,7,40,2.7,3.8,1.02,17.39,8.51,288,1020.5,13.6,10.5,Small (<2 ft),Ideal(<3 mph)
49675,2021,12,20,8,40,2.8,3.8,0.96,17.39,8.01,293,1020.2,13.5,10.2,Small (<2 ft),Ideal(<3 mph)
49681,2021,12,20,9,40,3.2,4.3,1.05,17.39,8.15,293,1020.4,13.3,9.9,Small (<2 ft),Moderate (3-19 mph)
49687,2021,12,20,10,40,2.5,3.9,0.96,17.39,7.82,274,1020.3,13.1,9.4,Small (<2 ft),Ideal(<3 mph)
49693,2021,12,20,11,40,3.3,4.6,0.95,17.39,8.19,286,1020.0,12.8,9.0,Small (<2 ft),Moderate (3-19 mph)
49699,2021,12,20,12,40,3.1,4.4,0.9,17.39,7.56,285,1020.1,13.0,9.2,Small (<2 ft),Moderate (3-19 mph)
49705,2021,12,20,13,40,2.8,4.0,1.05,17.39,8.44,288,1020.2,13.0,9.2,Small (<2 ft),Ideal(<3 mph)
49711,2021,12,20,14,40,3.5,5.0,1.0,17.39,8.78,285,1020.7,13.0,9.2,Small (<2 ft),Moderate (3-19 mph)
49717,2021,12,20,15,40,3.5,4.8,0.89,16.0,8.04,287,1020.9,13.0,9.1,Small (<2 ft),Moderate (3-19 mph)
49723,2021,12,20,16,40,3.5,4.8,0.86,16.0,7.97,288,1021.2,13.1,9.2,Small (<2 ft),Moderate (3-19 mph)
49729,2021,12,20,17,40,3.4,4.5,0.91,16.0,8.41,290,1021.2,13.2,9.2,Small (<2 ft),Moderate (3-19 mph)
49735,2021,12,20,18,40,2.7,4.2,0.84,16.0,8.27,291,1021.2,13.4,9.5,Small (<2 ft),Ideal(<3 mph)
49741,2021,12,20,19,40,4.0,5.3,0.88,16.0,8.82,296,1019.5,13.6,10.0,Small (<2 ft),Moderate (3-19 mph)
49747,2021,12,20,20,40,3.8,4.8,0.88,16.0,8.68,277,1018.6,13.6,10.5,Small (<2 ft),Moderate (3-19 mph)
49753,2021,12,20,21,40,3.5,4.6,0.81,16.0,8.47,288,1018.8,13.6,10.2,Small (<2 ft),Moderate (3-19 mph)
49759,2021,12,20,22,40,5.2,6.2,0.8,16.0,8.22,298,1018.2,13.7,10.7,Small (<2 ft),Moderate (3-19 mph)
49765,2021,12,20,23,40,5.4,6.5,0.83,16.0,7.99,293,1017.8,13.6,10.4,Small (<2 ft),Moderate (3-19 mph)
49771,2021,12,21,0,40,4.9,6.3,0.95,16.0,7.31,307,1018.1,13.9,10.0,Small (<2 ft),Moderate (3-19 mph)
49777,2021,12,21,1,40,4.5,6.0,0.85,16.0,7.46,290,1018.5,14.0,10.4,Small (<2 ft),Moderate (3-19 mph)
49783,2021,12,21,2,40,3.3,4.4,0.82,16.0,7.42,271,1017.9,13.9,11.1,Small (<2 ft),Moderate (3-19 mph)
49789,2021,12,21,3,40,2.6,3.5,0.93,14.81,8.98,293,1019.0,14.0,10.8,Small (<2 ft),Ideal(<3 mph)
49795,2021,12,21,4,40,2.1,2.7,0.85,14.81,8.75,288,1019.1,14.1,11.0,Small (<2 ft),Ideal(<3 mph)
49801,2021,12,21,5,40,2.5,3.5,0.78,14.81,8.6,290,1019.4,14.2,10.5,Small (<2 ft),Ideal(<3 mph)
49807,2021,12,21,6,40,4.0,4.6,0.95,14.81,10.04,285,1019.7,14.3,10.6,Small (<2 ft),Moderate (3-19 mph)
49813,2021,12,21,7,40,3.7,4.8,0.88,14.81,9.5,288,1019.7,14.3,10.9,Small (<2 ft),Moderate (3-19 mph)
49819,2021,12,21,8,40,1.5,2.3,0.81,14.81,8.7,294,1018.9,14.2,11.1,Small (<2 ft),Ideal(<3 mph)
49825,2021,12,21,9,40,2.4,3.1,0.99,14.81,10.31,296,1018.9,14.2,11.2,Small (<2 ft),Ideal(<3 mph)
49831,2021,12,21,10,40,2.2,3.0,0.88,14.81,9.66,298,1019.0,14.1,11.1,Small (<2 ft),Ideal(<3 mph)
49837,2021,12,21,11,40,1.4,1.8,0.95,14.81,9.91,282,1018.9,14.3,10.7,Small (<2 ft),Ideal(<3 mph)
49843,2021,12,21,12,40,2.4,3.0,0.97,14.81,9.98,283,1018.7,14.5,11.6,Small (<2 ft),Ideal(<3 mph)
49849,2021,12,21,13,40,2.7,3.4,0.95,14.81,10.07,285,1018.9,14.4,11.1,Small (<2 ft),Ideal(<3 mph)
49855,2021,12,21,14,40,1.6,2.3,0.91,14.81,9.88,287,1019.0,14.7,10.8,Small (<2 ft),Ideal(<3 mph)
49861,2021,12,21,15,40,3.0,3.7,0.87,13.79,9.76,274,1019.4,14.6,11.6,Small (<2 ft),Ideal(<3 mph)
49867,2021,12,21,16,40,4.3,5.3,0.91,13.79,9.96,293,1019.8,14.5,11.3,Small (<2 ft),Moderate (3-19 mph)
49873,2021,12,21,17,40,4.3,5.6,0.94,13.79,9.64,288,1020.0,14.4,11.1,Small (<2 ft),Moderate (3-19 mph)
49879,2021,12,21,18,40,3.7,4.4,0.98,13.79,9.65,298,1020.0,14.6,11.8,Small (<2 ft),Moderate (3-19 mph)
49885,2021,12,21,19,40,4.1,5.5,0.91,14.81,9.38,292,1019.4,14.5,11.4,Small (<2 ft),Moderate (3-19 mph)
49891,2021,12,21,20,40,3.0,4.2,1.07,14.81,9.05,293,1018.8,14.6,10.9,Small (<2 ft),Ideal(<3 mph)
49897,2021,12,21,21,40,2.2,3.5,1.05,13.79,8.57,293,1018.1,14.5,10.9,Small (<2 ft),Ideal(<3 mph)
49903,2021,12,21,22,40,2.5,3.4,1.08,13.79,8.71,298,1018.3,14.6,10.9,Small (<2 ft),Ideal(<3 mph)
49909,2021,12,21,23,40,3.8,4.9,1.0,14.81,8.5,296,1018.5,14.6,11.4,Small (<2 ft),Moderate (3-19 mph)
49915,2021,12,22,0,40,5.5,6.9,0.98,13.79,8.18,290,1019.3,14.7,11.2,Small (<2 ft),Moderate (3-19 mph)
49921,2021,12,22,1,40,4.4,5.4,1.13,10.81,8.06,279,1019.5,14.5,11.0,Small (<2 ft),Moderate (3-19 mph)
49927,2021,12,22,2,40,2.6,3.8,1.12,9.09,7.78,278,1019.4,14.6,11.0,Small (<2 ft),Ideal(<3 mph)
49933,2021,12,22,3,40,1.4,2.3,1.08,12.12,8.19,275,1019.5,14.6,10.7,Small (<2 ft),Ideal(<3 mph)
49939,2021,12,22,4,40,2.7,3.9,1.05,12.9,7.88,280,1019.7,14.7,10.9,Small (<2 ft),Ideal(<3 mph)
49945,2021,12,22,5,40,3.3,4.2,1.09,12.12,8.18,269,1019.9,14.7,11.3,Small (<2 ft),Moderate (3-19 mph)
49951,2021,12,22,6,40,3.4,4.4,1.17,12.9,8.32,277,1019.9,14.6,11.6,Small (<2 ft),Moderate (3-19 mph)
49957,2021,12,22,7,40,4.9,6.2,1.18,13.79,8.4,290,1019.8,14.5,11.6,Small (<2 ft),Moderate (3-19 mph)
49963,2021,12,22,8,40,5.3,6.5,1.19,13.79,8.14,289,1019.3,14.4,11.9,Small (<2 ft),Moderate (3-19 mph)
49969,2021,12,22,9,40,4.7,5.6,1.18,12.12,7.47,277,1018.9,14.3,11.8,Small (<2 ft),Moderate (3-19 mph)
49975,2021,12,22,10,40,4.5,5.5,1.33,13.79,8.08,291,1018.9,14.4,11.7,Small (<2 ft),Moderate (3-19 mph)
49981,2021,12,22,11,40,4.7,5.9,1.4,13.79,8.08,292,1018.6,14.4,11.5,Small (<2 ft),Moderate (3-19 mph)
49987,2021,12,22,12,40,5.4,6.4,1.39,12.9,7.83,281,1018.5,14.4,11.7,Small (<2 ft),Moderate (3-19 mph)
49993,2021,12,22,13,40,4.4,5.4,1.5,13.79,8.01,289,1018.6,14.4,11.4,Small (<2 ft),Moderate (3-19 mph)
49999,2021,12,22,14,40,2.8,3.8,1.45,12.9,8.55,290,1019.0,14.4,11.1,Small (<2 ft),Ideal(<3 mph)
50005,2021,12,22,15,40,3.7,4.5,1.5,12.9,9.02,288,1018.9,14.6,11.1,Small (<2 ft),Moderate (3-19 mph)
50011,2021,12,22,16,40,2.4,3.4,1.54,13.79,9.66,286,1019.2,14.7,10.7,Small (<2 ft),Ideal(<3 mph)
50017,2021,12,22,17,40,2.5,3.4,1.41,12.12,9.26,285,1019.6,14.8,10.7,Small (<2 ft),Ideal(<3 mph)
50023,2021,12,22,18,40,2.4,3.3,1.46,12.9,9.73,283,1019.3,14.9,11.3,Small (<2 ft),Ideal(<3 mph)
50029,2021,12,22,19,40,3.0,4.4,1.27,12.9,9.18,281,1018.0,14.8,11.1,Small (<2 ft),Ideal(<3 mph)
50035,2021,12,22,20,40,3.8,4.7,1.17,12.9,8.98,281,1016.5,14.7,10.9,Small (<2 ft),Moderate (3-19 mph)
50041,2021,12,22,21,40,4.5,5.6,1.3,12.12,9.35,294,1016.0,14.9,11.1,Small (<2 ft),Moderate (3-19 mph)
50047,2021,12,22,22,40,2.3,3.0,1.29,12.12,9.25,294,1016.1,15.0,11.6,Small (<2 ft),Ideal(<3 mph)
50053,2021,12,22,23,40,3.1,3.7,1.37,12.12,9.18,289,1015.8,15.0,11.7,Small (<2 ft),Moderate (3-19 mph)
50059,2021,12,23,0,40,2.2,3.0,1.25,12.9,8.43,299,1015.6,15.2,11.0,Small (<2 ft),Ideal(<3 mph)
50065,2021,12,23,1,40,3.6,4.6,1.39,12.12,9.01,283,1015.8,15.2,11.4,Small (<2 ft),Moderate (3-19 mph)
50071,2021,12,23,2,40,3.9,5.0,1.35,11.43,8.87,279,1015.6,15.2,11.7,Small (<2 ft),Moderate (3-19 mph)
50077,2021,12,23,3,40,4.1,5.1,1.42,12.12,9.15,274,1015.9,15.5,11.1,Small (<2 ft),Moderate (3-19 mph)
50083,2021,12,23,4,40,4.0,5.5,1.28,12.12,8.86,287,1016.7,15.5,12.4,Small (<2 ft),Moderate (3-19 mph)
50089,2021,12,23,5,40,3.7,4.6,1.29,11.43,8.74,270,1016.8,15.5,11.8,Small (<2 ft),Moderate (3-19 mph)
50095,2021,12,23,6,40,1.5,2.4,1.44,11.43,9.16,285,1017.4,15.6,11.0,Small (<2 ft),Ideal(<3 mph)
