Beach_ID,Beach_Name,Latitude,Longitude,Sunrise,Sunset,Weather_Description,Temperature,Water_Temperature,Cloud_Cover,Wind_Speed,Wave_Height
176,Harbor Beach,33.20826708,-117.3992667,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
177,Oceanside City Beach,33.19538512,-117.3857032,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
178,"Buccaneer Beach, Oceanside",33.17851501,-117.3703371,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
179,South Oceanside Beach (Cassidy Street),33.17311454,-117.3655589,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
180,Saint Malo Beach,33.16615726,-117.360099,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
181,Carlsbad City Beach,33.15757212,-117.3532021,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
182,Terra Mar Point,33.12822917,-117.3335735,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
183,Carlsbad State Beach,33.15031883,-117.3487623,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
184,South Carlsbad State Beach,33.10359124,-117.3199447,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
185,Ponto Beach,33.10747125,-117.3218329,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
186,Grandview,33.07705649,-117.3110183,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
187,Beacon's Beach,33.07691959,-117.3099082,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
188,Stone Steps Beach,33.05364974,-117.3011103,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
189,Moonlight Beach,33.0493509,-117.298868,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
190,D Street Viewpoint,33.04570416,-117.2974281,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
191,Boneyard Beach,33.04566009,-117.2974694,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
192,Swamis,33.03502813,-117.2929205,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
193,San Elijo State Beach,33.02257902,-117.2842516,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
194,Cardiff State Beach,33.01050606,-117.27963,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
195,Tide Beach Park,32.99686572,-117.2764543,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
196,Fletcher Cove Park,32.99089067,-117.2752956,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
197,Seascape Surf,32.98567586,-117.2729118,06:21 AM,04:47 PM,Clear,60,59,0,11,3.0
